Time;Voltage;Current;T1;T2
2789;3858;1007;29.309748;32.893761
2790;3858;1001;29.309748;32.868126
2791;3858;1007;29.282984;32.893761
2792;3858;1001;29.256189;32.893761
2793;3858;999;29.282984;32.868126
2794;3858;999;29.256189;32.868126
2795;3858;1000;29.256189;32.893761
2796;3858;1000;29.229425;32.868126
2797;3858;1007;29.229425;32.868126
2798;3858;1002;29.202631;32.842491
2799;3860;1000;29.229425;32.868126
2800;3858;1007;29.256189;32.868126
2801;3860;1000;29.256189;32.868126
2802;3858;1000;29.229425;32.868126
2803;3860;999;29.229425;32.868126
2804;3858;993;29.229425;32.868126
2805;3860;1001;29.229425;32.842491
2806;3860;1000;29.202631;32.842491
2807;3860;1006;29.229425;32.842491
2808;3860;1001;29.202631;32.816856
2809;3860;1005;29.229425;32.842491
2810;3863;1000;29.229425;32.842491
2811;3860;1008;29.229425;32.842491
2812;3860;1008;29.256189;32.842491
2813;3863;999;29.256189;32.842491
2814;3860;999;29.229425;32.816856
2815;3860;1006;29.282984;32.842491
2816;3860;1006;29.282984;32.868126
2817;3860;1007;29.256189;32.842491
2818;3863;1005;29.256189;32.893761
2819;3863;1006;29.282984;32.868126
2820;3860;999;29.282984;32.868126
2821;3860;993;29.256189;32.868126
2822;3860;1006;29.229425;32.868126
2823;3863;999;29.256189;32.842491
2824;3860;1006;29.229425;32.816856
2825;3863;1006;29.256189;32.868126
2826;3863;1005;29.256189;32.893761
2827;3860;999;29.256189;32.868126
2828;3865;999;29.282984;32.893761
2829;3865;1006;29.309748;32.893761
2830;3863;1000;29.282984;32.893761
2831;3863;999;29.282984;32.893761
2832;3863;999;29.309748;32.893761
2833;3865;999;29.282984;32.893761
2834;3863;1001;29.282984;32.893761
2835;3863;1006;29.282984;32.893761
2836;3865;1009;29.282984;32.842491
2837;3865;1002;29.282984;32.868126
2838;3865;992;29.309748;32.868126
2839;3865;999;29.309748;32.842491
2840;3865;999;29.309748;32.893761
2841;3865;1008;29.336512;32.893761
2842;3865;992;29.336512;32.868126
2843;3865;1005;29.363245;32.893761
2844;3865;1006;29.336512;32.868126
2845;3865;998;29.282984;32.868126
2846;3865;1005;29.256189;32.868126
2847;3865;1006;29.282984;32.842491
2848;3865;1007;29.282984;32.842491
2849;3865;993;29.282984;32.842491
2850;3867;998;29.309748;32.816856
2851;3867;1006;29.309748;32.816856
2852;3865;999;29.309748;32.816856
2853;3865;999;29.363245;32.842491
2854;3867;1005;29.363245;32.868126
2855;3865;1001;29.363245;32.842491
2856;3865;1006;29.363245;32.842491
2857;3867;998;29.363245;32.842491
2858;3867;1005;29.363245;32.842491
2859;3865;1007;29.363245;32.868126
2860;3865;999;29.336512;32.816856
2861;3867;999;29.336512;32.842491
2862;3867;999;29.363245;32.842491
2863;3867;999;29.309748;32.842491
2864;3867;999;29.336512;32.816856
2865;3867;999;29.336512;32.842491
2866;3867;999;29.336512;32.816856
2867;3867;999;29.336512;32.842491
2868;3867;993;29.336512;32.868126
2869;3867;999;29.363245;32.868126
2870;3869;1001;29.363245;32.893761
2871;3867;1001;29.363245;32.893761
2872;3867;999;29.363245;32.842491
2873;3869;1006;29.336512;32.868126
2874;3867;1002;29.336512;32.868126
2875;3869;999;29.336512;32.842491
2876;3867;999;29.336512;32.893761
2877;3867;1006;29.336512;32.893761
2878;3869;999;29.336512;32.893761
2879;3869;1006;29.363245;32.893761
2880;3869;1006;29.309748;32.842491
2881;3869;999;29.309748;32.893761
2882;3867;999;29.336512;32.919395
2883;3867;992;29.309748;32.893761
2884;3869;993;29.309748;32.868126
2885;3869;999;29.363245;32.842491
2886;3869;1006;29.363245;32.868126
2887;3869;1007;29.390009;32.868126
2888;3869;1004;29.390009;32.868126
2889;3869;999;29.390009;32.842491
2890;3869;999;29.363245;32.842491
2891;3869;1007;29.363245;32.868126
2892;3869;1006;29.390009;32.893761
2893;3869;1001;29.390009;32.893761
2894;3869;1005;29.390009;32.893761
2895;3869;1006;29.363245;32.893761
2896;3869;1008;29.336512;32.893761
2897;3869;1006;29.363245;32.893761
2898;3869;999;29.363245;32.842491
2899;3872;999;29.363245;32.868126
2900;3869;999;29.363245;32.816856
2901;3874;999;29.336512;32.868126
2902;3869;1005;29.363245;32.842491
2903;3872;1000;29.363245;32.816856
2904;3869;1005;29.336512;32.816856
2905;3869;999;29.336512;32.816856
2906;3872;1005;29.336512;32.842491
2907;3872;999;29.336512;32.842491
2908;3874;1005;29.363245;32.842491
2909;3872;1005;29.363245;32.842491
2910;3872;1000;29.390009;32.816856
2911;3872;999;29.416712;32.868126
2912;3869;999;29.416712;32.842491
2913;3872;1009;29.416712;32.842491
2914;3874;999;29.416712;32.842491
2915;3872;993;29.416712;32.842491
2916;3872;999;29.416712;32.791222
2917;3872;1007;29.443445;32.816856
2918;3872;993;29.443445;32.842491
2919;3874;1000;29.443445;32.816856
2920;3874;1005;29.443445;32.816856
2921;3874;998;29.443445;32.842491
2922;3874;999;29.443445;32.842491
2923;3872;1005;29.416712;32.868126
2924;3874;999;29.443445;32.868126
2925;3874;998;29.416712;32.868126
2926;3874;999;29.443445;32.868126
2927;3874;1006;29.443445;32.816856
2928;3874;1005;29.470148;32.842491
2929;3874;1006;29.443445;32.842491
2930;3874;999;29.496851;32.842491
2931;3874;1005;29.496851;32.842491
2932;3874;1006;29.496851;32.842491
2933;3874;999;29.470148;32.868126
2934;3874;998;29.470148;32.842491
2935;3876;1000;29.496851;32.868126
2936;3874;1005;29.470148;32.868126
2937;3874;1006;29.443445;32.893761
2938;3874;1006;29.443445;32.868126
2939;3874;999;29.443445;32.868126
2940;3874;999;29.443445;32.893761
2941;3874;1008;29.470148;32.893761
2942;3876;1005;29.470148;32.893761
2943;3876;1006;29.443445;32.868126
2944;3876;999;29.416712;32.893761
2945;3874;999;29.470148;32.893761
2946;3876;999;29.470148;32.868126
2947;3878;1007;29.470148;32.893761
2948;3876;999;29.470148;32.893761
2949;3876;999;29.470148;32.919395
2950;3876;999;29.443445;32.919395
2951;3876;1007;29.443445;32.893761
2952;3876;999;29.416712;32.919395
2953;3878;999;29.416712;32.868126
2954;3876;1005;29.390009;32.893761
2955;3876;999;29.390009;32.868126
2956;3876;993;29.390009;32.816856
2957;3878;1000;29.363245;32.842491
2958;3878;999;29.416712;32.816856
2959;3878;1006;29.416712;32.816856
2960;3878;999;29.416712;32.842491
2961;3878;999;29.390009;32.842491
2962;3878;999;29.390009;32.868126
2963;3876;999;29.390009;32.842491
2964;3878;1007;29.416712;32.868126
2965;3876;999;29.390009;32.868126
2966;3876;1001;29.390009;32.842491
2967;3876;998;29.390009;32.842491
2968;3878;1000;29.390009;32.842491
2969;3878;1007;29.390009;32.893761
2970;3878;1006;29.443445;32.868126
2971;3878;1007;29.443445;32.868126
2972;3878;1005;29.390009;32.842491
2973;3878;999;29.443445;32.842491
2974;3878;1006;29.443445;32.868126
2975;3878;1006;29.443445;32.868126
2976;3878;999;29.443445;32.842491
2977;3878;1005;29.470148;32.868126
2978;3881;1005;29.443445;32.842491
2979;3878;1000;29.443445;32.893761
2980;3878;1005;29.470148;32.893761
2981;3878;999;29.443445;32.893761
2982;3878;998;29.443445;32.893761
2983;3878;1005;29.443445;32.868126
2984;3878;1006;29.390009;32.868126
2985;3878;1006;29.416712;32.893761
2986;3881;998;29.416712;32.868126
2987;3881;1000;29.416712;32.893761
2988;3881;1005;29.390009;32.893761
2989;3881;1005;29.390009;32.842491
2990;3878;999;29.390009;32.868126
2991;3881;999;29.336512;32.842491
2992;3881;999;29.363245;32.842491
2993;3881;999;29.363245;32.816856
2994;3878;999;29.363245;32.791222
2995;3878;1005;29.363245;32.791222
2996;3881;1005;29.363245;32.816856
2997;3881;1005;29.336512;32.791222
2998;3881;999;29.363245;32.791222
2999;3881;1007;29.363245;32.791222
3000;3881;999;29.363245;32.842491
3001;3881;1000;29.363245;32.816856
3002;3881;999;29.363245;32.791222
3003;3883;999;29.336512;32.765526
3004;3883;999;29.363245;32.765526
3005;3881;1006;29.390009;32.739861
3006;3881;1006;29.390009;32.791222
3007;3881;999;29.416712;32.765526
3008;3885;999;29.390009;32.765526
3009;3883;1006;29.443445;32.791222
3010;3883;1006;29.443445;32.791222
3011;3883;993;29.470148;32.791222
3012;3883;999;29.470148;32.791222
3013;3883;999;29.443445;32.816856
3014;3883;999;29.443445;32.842491
3015;3883;1007;29.470148;32.868126
3016;3883;1006;29.470148;32.868126
3017;3883;1006;29.470148;32.868126
3018;3883;1001;29.443445;32.842491
3019;3885;999;29.443445;32.816856
3020;3883;1005;29.470148;32.868126
3021;3883;999;29.470148;32.868126
3022;3883;1000;29.496851;32.868126
3023;3883;999;29.470148;32.868126
3024;3885;1005;29.470148;32.842491
3025;3883;1002;29.496851;32.842491
3026;3885;999;29.496851;32.842491
3027;3887;1005;29.496851;32.868126
3028;3883;1000;29.496851;32.868126
3029;3883;999;29.496851;32.893761
3030;3885;1005;29.523523;32.842491
3031;3885;1005;29.523523;32.816856
3032;3885;999;29.496851;32.791222
3033;3885;1005;29.523523;32.791222
3034;3883;997;29.496851;32.842491
3035;3885;1005;29.523523;32.816856
3036;3885;1005;29.523523;32.842491
3037;3885;998;29.496851;32.842491
3038;3885;999;29.496851;32.842491
3039;3885;1005;29.523523;32.868126
3040;3887;998;29.496851;32.893761
3041;3887;998;29.496851;32.893761
3042;3885;1005;29.496851;32.868126
3043;3885;999;29.496851;32.868126
3044;3887;1006;29.523523;32.842491
3045;3885;1005;29.496851;32.868126
3046;3887;1005;29.496851;32.842491
3047;3887;1005;29.470148;32.791222
3048;3885;1005;29.470148;32.842491
3049;3885;999;29.470148;32.868126
3050;3887;998;29.470148;32.842491
3051;3887;999;29.496851;32.868126
3052;3887;1005;29.523523;32.842491
3053;3887;1006;29.496851;32.842491
3054;3887;998;29.496851;32.868126
3055;3887;998;29.523523;32.842491
3056;3887;999;29.523523;32.868126
3057;3887;998;29.523523;32.842491
3058;3887;999;29.523523;32.868126
3059;3887;1006;29.496851;32.868126
3060;3887;999;29.523523;32.868126
3061;3887;1006;29.496851;32.893761
3062;3887;998;29.470148;32.868126
3063;3890;1006;29.496851;32.842491
3064;3887;998;29.496851;32.842491
3065;3890;999;29.496851;32.868126
3066;3890;1006;29.470148;32.893761
3067;3887;1005;29.470148;32.868126
3068;3890;1006;29.443445;32.842491
3069;3890;998;29.470148;32.868126
3070;3887;999;29.470148;32.868126
3071;3887;1006;29.470148;32.868126
3072;3887;1006;29.443445;32.868126
3073;3890;1004;29.443445;32.868126
3074;3887;999;29.443445;32.868126
3075;3890;999;29.443445;32.842491
3076;3890;1006;29.470148;32.842491
3077;3890;999;29.443445;32.893761
3078;3890;1005;29.470148;32.868126
3079;3890;998;29.443445;32.893761
3080;3890;1005;29.443445;32.893761
3081;3890;998;29.443445;32.893761
3082;3887;999;29.470148;32.893761
3083;3890;1005;29.470148;32.893761
3084;3892;999;29.496851;32.919395
3085;3890;999;29.470148;32.893761
3086;3892;998;29.416712;32.842491
3087;3890;1005;29.363245;32.816856
3088;3892;1005;29.416712;32.816856
3089;3892;1006;29.390009;32.842491
3090;3892;999;29.390009;32.816856
3091;3890;1006;29.363245;32.842491
3092;3892;998;29.363245;32.842491
3093;3892;1001;29.363245;32.842491
3094;3892;999;29.363245;32.842491
3095;3892;999;29.336512;32.842491
3096;3892;1005;29.390009;32.842491
3097;3892;1005;29.390009;32.816856
3098;3892;1004;29.416712;32.842491
3099;3892;991;29.363245;32.842491
3100;3894;1002;29.390009;32.842491
3101;3892;998;29.390009;32.842491
3102;3892;999;29.363245;32.893761
3103;3892;1005;29.363245;32.868126
3104;3892;1005;29.336512;32.842491
3105;3892;1005;29.363245;32.842491
3106;3894;1005;29.363245;32.842491
3107;3894;999;29.363245;32.842491
3108;3892;1000;29.363245;32.868126
3109;3892;999;29.363245;32.842491
3110;3894;1006;29.336512;32.816856
3111;3894;1006;29.336512;32.842491
3112;3894;999;29.336512;32.842491
3113;3894;1006;29.363245;32.842491
3114;3894;1008;29.336512;32.842491
3115;3894;999;29.336512;32.816856
3116;3894;999;29.336512;32.816856
3117;3896;999;29.363245;32.842491
3118;3896;1005;29.363245;32.842491
3119;3894;999;29.390009;32.842491
3120;3894;1001;29.390009;32.842491
3121;3894;1005;29.363245;32.842491
3122;3894;999;29.390009;32.842491
3123;3894;1005;29.390009;32.816856
3124;3894;1006;29.390009;32.868126
3125;3894;1005;29.390009;32.868126
3126;3896;999;29.390009;32.868126
3127;3896;1005;29.390009;32.816856
3128;3894;1006;29.390009;32.816856
3129;3896;1005;29.416712;32.842491
3130;3896;999;29.416712;32.842491
3131;3896;999;29.416712;32.816856
3132;3896;999;29.416712;32.842491
3133;3896;999;29.416712;32.842491
3134;3894;999;29.443445;32.842491
3135;3896;1005;29.416712;32.868126
3136;3896;999;29.443445;32.816856
3137;3898;998;29.416712;32.868126
3138;3898;1005;29.390009;32.868126
3139;3896;1005;29.416712;32.842491
3140;3896;1005;29.416712;32.868126
3141;3896;998;29.390009;32.868126
3142;3896;998;29.416712;32.842491
3143;3896;998;29.390009;32.868126
3144;3896;1007;29.390009;32.842491
3145;3898;1005;29.390009;32.842491
3146;3898;1005;29.416712;32.868126
3147;3898;998;29.390009;32.842491
3148;3898;1004;29.390009;32.842491
3149;3896;998;29.363245;32.816856
3150;3898;1005;29.336512;32.816856
3151;3898;998;29.336512;32.816856
3152;3898;999;29.390009;32.816856
3153;3898;999;29.390009;32.816856
3154;3898;1006;29.390009;32.816856
3155;3898;998;29.390009;32.842491
3156;3901;1005;29.390009;32.842491
3157;3898;999;29.390009;32.842491
3158;3901;999;29.390009;32.842491
3159;3898;1005;29.416712;32.842491
3160;3901;1005;29.443445;32.868126
3161;3901;1000;29.416712;32.842491
3162;3898;999;29.443445;32.842491
3163;3898;999;29.390009;32.842491
3164;3903;1005;29.390009;32.868126
3165;3901;1005;29.416712;32.842491
3166;3898;999;29.416712;32.868126
3167;3901;998;29.390009;32.868126
3168;3901;998;29.390009;32.842491
3169;3901;1005;29.416712;32.842491
3170;3901;1005;29.390009;32.842491
3171;3901;1005;29.416712;32.842491
3172;3901;1004;29.390009;32.842491
3173;3901;1000;29.390009;32.842491
3174;3901;1005;29.416712;32.842491
3175;3901;1007;29.416712;32.842491
3176;3901;1005;29.390009;32.816856
3177;3903;998;29.390009;32.842491
3178;3901;998;29.390009;32.816856
3179;3903;999;29.390009;32.842491
3180;3901;1005;29.390009;32.842491
3181;3901;999;29.390009;32.868126
3182;3901;1005;29.390009;32.868126
3183;3903;1007;29.390009;32.868126
3184;3903;1004;29.363245;32.842491
3185;3903;999;29.390009;32.842491
3186;3905;1005;29.416712;32.868126
3187;3903;1006;29.416712;32.868126
3188;3901;1005;29.416712;32.868126
3189;3905;1005;29.390009;32.893761
3190;3903;999;29.390009;32.842491
3191;3903;1006;29.416712;32.868126
3192;3903;1000;29.416712;32.868126
3193;3903;998;29.416712;32.868126
3194;3903;1005;29.390009;32.842491
3195;3903;997;29.390009;32.868126
3196;3903;999;29.390009;32.842491
3197;3905;1004;29.416712;32.842491
3198;3903;1004;29.416712;32.842491
3199;3903;997;29.416712;32.842491
3200;3905;998;29.416712;32.842491
3201;3903;998;29.416712;32.842491
3202;3905;1005;29.416712;32.842491
3203;3905;1005;29.416712;32.868126
3204;3905;998;29.390009;32.868126
3205;3905;998;29.416712;32.868126
3206;3905;998;29.416712;32.842491
3207;3905;999;29.416712;32.842491
3208;3905;1000;29.416712;32.868126
3209;3905;998;29.416712;32.842491
3210;3905;1005;29.390009;32.868126
3211;3905;998;29.390009;32.868126
3212;3905;997;29.390009;32.868126
3213;3905;997;29.416712;32.842491
3214;3905;1006;29.416712;32.868126
3215;3905;1005;29.416712;32.842491
3216;3907;1005;29.390009;32.816856
3217;3907;998;29.390009;32.816856
3218;3907;999;29.390009;32.816856
3219;3907;999;29.390009;32.816856
3220;3905;999;29.416712;32.842491
3221;3905;1004;29.416712;32.842491
3222;3907;1006;29.390009;32.816856
3223;3905;1006;29.363245;32.816856
3224;3907;1005;29.390009;32.842491
3225;3907;1005;29.363245;32.842491
3226;3907;999;29.390009;32.816856
3227;3905;1005;29.363245;32.842491
3228;3907;999;29.390009;32.816856
3229;3910;999;29.390009;32.816856
3230;3907;1004;29.363245;32.816856
3231;3907;1006;29.390009;32.842491
3232;3910;1006;29.390009;32.842491
3233;3907;1005;29.390009;32.816856
3234;3905;998;29.363245;32.842491
3235;3907;1005;29.390009;32.791222
3236;3907;1005;29.390009;32.816856
3237;3910;1006;29.363245;32.816856
3238;3910;1005;29.390009;32.842491
3239;3910;999;29.363245;32.816856
3240;3910;999;29.363245;32.816856
3241;3910;1005;29.363245;32.816856
3242;3910;1006;29.363245;32.816856
3243;3910;999;29.390009;32.842491
3244;3910;999;29.336512;32.816856
3245;3907;1005;29.390009;32.816856
3246;3907;1008;29.390009;32.816856
3247;3910;1005;29.390009;32.842491
3248;3910;1005;29.363245;32.816856
3249;3912;1004;29.336512;32.816856
3250;3912;1005;29.390009;32.816856
3251;3910;1005;29.363245;32.791222
3252;3910;992;29.390009;32.816856
3253;3910;999;29.390009;32.791222
3254;3912;999;29.390009;32.816856
3255;3912;997;29.390009;32.791222
3256;3910;1006;29.390009;32.816856
3257;3912;998;29.363245;32.816856
3258;3910;999;29.363245;32.816856
3259;3912;1007;29.390009;32.816856
3260;3912;1006;29.390009;32.816856
3261;3912;1005;29.390009;32.842491
3262;3912;998;29.363245;32.842491
3263;3912;999;29.416712;32.816856
3264;3912;998;29.390009;32.791222
3265;3912;1006;29.390009;32.816856
3266;3912;1004;29.443445;32.816856
3267;3914;999;29.443445;32.816856
3268;3912;999;29.416712;32.816856
3269;3912;997;29.416712;32.816856
3270;3912;999;29.416712;32.816856
3271;3912;998;29.443445;32.816856
3272;3912;998;29.416712;32.816856
3273;3912;999;29.390009;32.816856
3274;3912;998;29.443445;32.816856
3275;3914;997;29.416712;32.791222
3276;3914;997;29.416712;32.816856
3277;3914;998;29.390009;32.791222
3278;3912;997;29.416712;32.791222
3279;3914;1005;29.416712;32.791222
3280;3912;998;29.443445;32.816856
3281;3914;1006;29.443445;32.791222
3282;3912;1005;29.470148;32.791222
3283;3914;1005;29.443445;32.791222
3284;3914;997;29.470148;32.791222
3285;3916;1005;29.470148;32.816856
3286;3914;1004;29.470148;32.791222
3287;3914;998;29.470148;32.791222
3288;3914;999;29.470148;32.791222
3289;3914;1004;29.470148;32.791222
3290;3914;1005;29.470148;32.816856
3291;3916;998;29.443445;32.816856
3292;3914;1004;29.443445;32.816856
3293;3916;998;29.470148;32.816856
3294;3916;1005;29.443445;32.816856
3295;3914;1006;29.443445;32.816856
3296;3914;998;29.443445;32.791222
3297;3916;998;29.443445;32.816856
3298;3914;1000;29.470148;32.816856
3299;3916;998;29.443445;32.816856
3300;3916;997;29.470148;32.816856
3301;3916;998;29.470148;32.816856
3302;3916;1004;29.496851;32.816856
3303;3916;1001;29.470148;32.816856
3304;3916;1005;29.470148;32.791222
3305;3916;1005;29.470148;32.791222
3306;3916;999;29.443445;32.791222
3307;3916;1005;29.443445;32.816856
3308;3916;998;29.443445;32.791222
3309;3919;997;29.443445;32.791222
3310;3916;999;29.443445;32.816856
3311;3916;1005;29.443445;32.791222
3312;3916;998;29.443445;32.816856
3313;3919;1000;29.443445;32.816856
3314;3916;998;29.443445;32.816856
3315;3919;1005;29.443445;32.816856
3316;3916;1005;29.390009;32.816856
3317;3919;1000;29.416712;32.791222
3318;3916;998;29.416712;32.791222
3319;3919;1005;29.470148;32.816856
3320;3919;998;29.443445;32.816856
3321;3919;998;29.443445;32.791222
3322;3919;997;29.443445;32.816856
3323;3919;999;29.523523;32.842491
3324;3921;1005;29.550226;32.816856
3325;3919;1005;29.550226;32.842491
3326;3919;997;29.550226;32.816856
3327;3921;999;29.523523;32.842491
3328;3921;1003;29.550226;32.816856
3329;3919;1005;29.550226;32.816856
3330;3921;1005;29.550226;32.816856
3331;3919;1005;29.550226;32.816856
3332;3919;1004;29.550226;32.791222
3333;3919;1005;29.550226;32.791222
3334;3921;998;29.523523;32.739861
3335;3919;1005;29.523523;32.765526
3336;3921;999;29.496851;32.714226
3337;3921;997;29.550226;32.739861
3338;3921;1000;29.550226;32.739861
3339;3923;1005;29.550226;32.765526
3340;3921;998;29.550226;32.739861
3341;3921;998;29.550226;32.739861
3342;3921;1001;29.550226;32.765526
